Fact_ID,Entity_Key,Mention_Count
28202,361,2
28202,279,0
28202,362,2
28202,220,6
28202,281,2
28204,279,0
28204,281,2
28205,297,2
28207,247,0
28208,279,4
28208,281,2
28209,247,0
28210,297,0
28210,251,22
28214,355,14
28214,211,4
28214,336,2
28214,276,4
28214,338,4
28215,355,2
28215,341,18
28216,355,2
28216,341,10
28216,211,2
28216,362,24
28217,341,22
28217,206,2
28217,297,6
28217,362,2
28230,211,2
28232,297,2
28232,279,4
28232,281,4
28237,211,16
28237,212,14
28238,341,2
28238,394,2
28242,341,2
28242,391,2
28243,297,0
28247,297,2
28249,362,0
28249,220,9
28253,362,8
28255,341,8
28260,297,0
28262,362,0
28265,279,0
28265,362,0
28265,341,6
28265,206,4
28265,297,0
28265,349,2
28265,220,2
28265,281,2
28265,205,12
28272,361,0
28282,297,2
28284,349,2
28284,336,2
28290,297,12
28291,211,6
28294,355,6
28294,279,2
28294,211,8
28294,297,4
28294,248,0
28294,349,4
28294,281,2
28313,297,4
28313,279,0
28313,281,2
28314,349,39
28315,297,2
28319,276,2
28319,355,4
28319,362,0
28319,341,6
28319,206,4
28319,336,2
28319,338,4
28319,220,2
28319,392,2
28320,297,2
28320,208,2
28320,362,4
28321,211,6
28321,297,4
28325,211,10
28329,212,2
28339,247,0
28339,279,6
28339,336,2
28339,362,2
28339,281,2
28344,279,6
28344,362,6
28344,341,6
28344,211,6
28344,297,0
28344,281,2
28346,297,0
28348,247,0
28348,280,8
28348,297,4
28352,247,0
28352,279,0
28352,349,10
28352,276,4
28352,338,4
28352,220,2
28352,281,4
28368,341,10
28368,349,16
28368,362,8
28369,355,4
28369,341,4
28369,208,6
28378,391,21
28378,349,2
28386,341,6
28389,279,0
28389,281,4
28392,297,2
28392,208,2
28392,220,6
28393,297,6
28393,361,2
28393,349,2
28397,388,2
28400,211,2
28401,368,2
28406,212,6
28410,355,4
28411,341,12
28411,211,10
28411,373,2
28411,374,2
28425,355,2
28425,349,4
28433,355,2
28437,388,2
28439,373,2
28439,276,0
28439,355,2
28439,297,4
28439,362,0
28439,354,2
28439,206,6
28439,247,0
28439,280,8
28439,349,2
28439,338,2
28439,375,0
28439,220,12
28439,348,6
28440,355,12
28440,361,2
28440,211,4
28450,297,10
28453,388,1
28455,349,2
28458,349,2
28458,373,2
28458,276,4
28458,355,16
28458,208,4
28458,279,0
28458,362,2
28458,341,18
28458,297,2
28458,247,0
28458,336,2
28458,338,10
28458,281,2
28458,374,2
28462,355,4
28462,341,4
28462,247,0
28462,279,0
28462,281,2
28462,212,2
28466,297,2
28466,349,4
28466,362,0
28467,211,2
28467,349,2
28468,211,2
28468,349,2
28469,211,2
28469,349,2
28470,211,2
28470,349,2
28471,349,2
28472,349,2
28473,349,2
28474,349,2
28475,349,2
28476,349,2
28477,349,2
28481,336,2
28493,341,11
28498,355,4
28498,362,0
28501,297,0
28510,362,10
28511,373,2
28511,279,2
28511,362,37
28511,297,0
28511,280,10
28511,281,2
28513,211,2
28513,336,2
28513,362,4
28513,303,2
28530,361,0
28536,280,1
28539,336,0
28541,247,0
28541,231,1
28545,361,0
28545,390,1
28546,336,0
28554,361,0
28555,336,0
28555,327,1
28561,336,0
28566,362,1
28566,365,1
28576,247,0
28577,297,1
28577,280,1
28581,278,1
28591,279,1
28601,362,1
28606,361,0
28608,388,1
28614,373,1
28617,208,0
28634,361,0
28637,362,1
28641,362,1
28642,362,1
28644,249,1
28646,373,1
28650,361,0
28656,373,1
28659,280,1
28663,362,1
28664,362,2
28665,362,1
28666,361,0
28672,361,0
28681,361,0
28686,361,0
28688,280,1
28700,368,1
28701,280,1
28704,373,1
28712,249,1
28717,280,1
28722,373,1
28722,336,0
28722,362,1
28722,390,1
28723,280,1
28724,336,0
28725,361,0
28725,336,0
28746,368,2
28761,388,1
28762,362,1
28764,361,0
28771,361,0
28772,361,0
28772,373,1
28772,362,1
28773,361,0
28773,388,1
28776,280,2
28776,373,2
28776,336,0
28776,362,8
28779,278,1
28788,280,1
28797,373,1
28806,361,0
28806,390,1
28817,373,1
28821,373,1
28823,361,0
28828,361,0
28831,361,0
28834,361,0
28852,362,1
28854,278,1
28871,361,0
28874,361,0
28874,336,0
28878,208,0
28882,362,1
28893,373,1
28901,361,0
28901,362,1
28902,373,1
28903,249,1
28915,361,0
28930,361,0
28934,361,0
28934,280,1
28951,206,0
28951,361,0
28963,249,1
28971,373,1
28977,280,1
29003,248,1
29011,362,1
29040,336,0
29041,373,1
29044,249,1
29045,373,1
29048,336,0
29058,362,1
29070,206,0
29079,336,0
29090,362,1
29095,280,1
29107,361,0
29108,373,1
29117,361,0
29127,362,1
29137,361,0
29138,373,1
29139,336,0
29148,362,1
29153,361,0
29169,361,0
29169,390,1
29173,361,0
29176,279,1
29183,208,0
29191,361,0
29191,390,1
29200,361,0
29206,361,0
29209,368,1
29213,249,1
29216,362,2
29225,280,1
29228,362,1
29239,341,0
29240,368,1
29247,361,0
29248,279,1
29254,247,0
29255,297,1
29256,208,0
29259,373,1
29265,373,1
29271,373,1
29274,373,1
29275,361,0
29282,280,1
29286,373,1
29288,362,1
29289,341,0
29291,388,1
29292,388,1
29296,361,0
29298,373,1
29305,362,1
29311,249,1
29334,336,0
29337,373,1
29341,280,1
29344,362,1
29348,262,2
29350,361,0
29351,206,0
29353,280,1
29357,373,1
29359,361,0
29375,373,1
29388,336,0
29400,361,0
29413,249,1
29419,388,1
29425,388,1
29432,368,1
29433,279,1
29438,368,1
29445,280,1
29449,276,0
29449,338,0
29452,249,1
29454,208,0
29469,247,0
29471,336,0
29489,262,1
29492,249,1
29502,247,0
29508,361,0
29509,361,0
29510,373,1
29512,362,1
29514,373,1
29516,362,1
29551,336,0
29554,280,1
29555,373,1
29560,362,1
29564,361,0
29578,361,0
29581,390,1
29582,361,0
29585,368,1
29602,276,0
29602,338,0
29605,361,0
29609,279,1
29612,247,0
29620,336,0
29647,349,0
29650,361,0
29651,208,0
29653,388,1
29666,373,1
29667,361,0
29671,336,0
29673,361,0
29673,336,0
29674,373,1
29675,206,0
29692,280,1
29698,373,1
29699,336,0
29714,368,2
29717,361,0
29718,297,1
29718,280,1
29718,279,1
29723,341,0
29729,249,1
29732,373,1
29737,368,2
29741,280,1
29753,361,0
29760,336,0
29763,362,1
29764,361,0
29764,336,0
29774,249,1
29780,362,1
29793,362,1
29800,373,1
29801,336,0
29806,373,1
29811,279,1
29816,361,0
29822,249,1
29826,247,0
29827,368,1
29834,280,1
29843,361,0
29844,362,1
29848,249,2
29851,373,1
29853,361,0
29853,390,1
29855,361,0
29858,336,0
29864,362,1
29866,361,0
29898,373,1
29901,394,1
29902,341,0
29914,361,0
29914,390,1
29919,249,2
29921,373,1
29924,373,1
29925,361,0
29945,362,1
29948,247,0
29957,373,1
29962,388,1
29969,336,0
29971,362,1
29972,336,0
29983,373,1
29991,362,1
29997,362,1
30001,361,0
30001,249,2
30002,361,0
30008,361,0
30014,361,0
30015,361,0
30015,390,1
30025,280,1
30030,336,0
30042,280,1
30045,361,0
30046,373,1
30055,362,1
30059,361,0
30062,361,0
30069,361,0
30078,361,0
30082,361,0
30088,361,0
30092,361,0
30094,279,1
30098,361,0
30105,361,0
30114,373,2
30127,388,1
30130,361,0
30131,373,1
30136,208,0
30160,336,0
30165,361,0
30174,362,1
30175,388,1
30177,361,0
30184,206,0
30191,373,1
30206,361,0
30224,248,1
30225,336,0
30227,373,1
30239,390,1
30246,361,0
30247,297,1
30247,279,1
30250,247,0
30255,361,0
30255,336,0
30258,336,0
30262,373,1
30264,362,1
30271,368,1
30274,361,0
30281,336,0
30283,362,1
30286,248,1
30287,373,1
30287,379,1
30295,276,0
30295,338,0
30304,341,0
30306,336,0
30308,390,1
30322,278,1
30337,362,1
30354,361,0
30365,249,1
30370,362,1
30379,394,1
30406,297,1
30406,280,1
30408,362,1
30417,336,0
30423,362,1
30428,373,1
30434,373,1
30439,362,1
30443,361,0
30450,336,0
30451,368,1
30453,280,1
30459,388,1
30471,280,1
30478,373,1
30479,362,1
30480,373,1
30494,361,0
30496,297,1
30496,280,1
30499,341,0
30501,361,0
30510,279,1
30519,361,0
30519,390,1
30521,297,1
30521,336,0
30536,336,0
30539,208,0
30547,388,1
30552,336,0
30559,279,1
30569,279,1
30577,362,1
30580,373,1
30586,361,0
30594,373,1
30599,297,1
30599,280,1
30607,361,0
30617,361,0
30618,336,0
30625,336,0
30641,276,0
30641,338,0
30648,249,1
30653,276,0
30653,338,0
30658,361,0
30664,362,1
30677,280,2
30681,336,0
30682,341,0
30686,361,0
30689,361,0
30692,276,0
30692,338,0
30701,361,0
30706,361,0
30719,280,1
30722,341,0
30734,276,0
30734,338,0
30738,341,0
30744,362,1
30750,362,1
30754,373,1
30758,368,2
30780,362,1
30781,280,1
30790,388,1
30794,362,1
30802,279,1
30806,373,1
30807,336,0
30816,361,0
30816,373,1
30825,336,0
30825,302,1
30830,388,1
30831,297,1
30831,336,0
30832,280,1
30832,362,1
30835,249,1
30836,361,0
30844,279,1
30845,361,0
30853,361,0
30864,373,1
30869,249,1
30874,280,1
30885,279,1
30891,361,0
30895,373,1
30898,336,0
30902,373,1
30908,388,1
30911,341,0
30924,336,0
30928,373,1
30930,388,1
30932,373,1
30934,247,0
30939,362,1
30948,336,0
30953,373,1
30961,280,1
30964,336,0
30965,361,0
30976,280,1
30987,280,1
31000,373,1
31004,280,1
31007,280,1
31010,341,0
31018,280,1
31023,280,1
31025,373,1
31026,260,1
31027,208,0
31029,362,1
31036,361,0
31040,361,0
31047,361,0
31070,388,1
31072,362,1
31081,368,1
31082,373,2
31094,247,0
31096,362,1
31101,336,0
31101,302,1
31119,249,1
31128,388,1
31129,336,0
31129,302,1
31136,362,1
31147,362,1
31160,297,1
31160,279,1
31162,362,1
31164,362,1
31178,361,0
31179,336,0
31192,336,0
31193,206,0
31194,297,1
31195,373,1
31196,336,0
31203,361,0
31207,297,1
31207,280,1
31211,373,1
31213,336,0
31217,361,0
31219,373,1
31222,362,1
31234,341,0
31234,247,0
31234,362,1
31237,388,1
31238,368,1
31243,280,1
31256,279,1
31259,373,1
31259,276,0
31259,338,0
31260,279,1
31262,362,1
31264,373,1
31266,361,0
31269,373,1
31272,373,1
31273,361,0
31281,280,1
31282,247,0
31282,210,1
31283,336,0
31285,280,1
31286,341,0
31294,279,1
31299,373,1
31305,362,1
31306,388,3
31314,361,0
31315,361,0
31321,361,0
31322,336,0
31323,362,1
31335,247,0
31342,388,1
31365,373,1
31366,373,1
31368,361,0
31372,361,0
31375,361,0
31378,279,1
31385,361,0
31391,362,1
31393,354,0
31395,208,0
31409,280,1
31414,336,0
31419,280,1
31420,280,1
31425,361,0
31425,208,0
31429,373,1
31435,361,0
31436,280,1
31439,206,0
31441,336,0
31444,249,1
31447,362,1
31453,276,0
31453,338,0
31461,208,0
31464,280,1
31464,373,1
31470,373,1
31472,362,1
31473,373,1
31475,362,1
31487,369,1
31488,361,0
31502,206,0
31503,336,0
31510,280,1
31512,373,1
31516,336,0
31516,302,1
31517,362,1
31522,362,1
31526,280,1
31529,373,1
31532,280,1
31538,368,2
31543,260,1
31545,373,1
31549,361,0
31551,362,1
31560,361,0
31561,276,0
31561,338,0
31572,336,0
31582,362,1
31583,361,0
31591,276,0
31591,338,0
31592,362,1
31596,208,0
31601,279,1
31601,280,1
31601,336,0
31601,362,1
31603,361,0
31610,336,0
31611,280,1
31612,247,0
31617,362,1
31639,208,0
31640,249,1
31654,362,1
31656,361,0
31659,361,0
31667,361,0
31674,297,1
31677,247,0
31679,297,1
31687,373,1
31689,361,0
31690,341,0
31691,362,1
31692,373,1
31694,361,0
31709,373,1
31712,361,0
31712,373,1
31713,208,0
31714,280,1
31722,341,0
31737,276,0
31737,338,0
31738,336,0
31738,303,1
31740,249,1
31747,280,1
31749,362,1
31757,362,1
31760,279,1
31789,373,1
31790,362,1
31797,280,1
31807,362,1
31818,362,1
31840,362,1
31849,361,0
31864,341,0
31869,361,0
31880,206,0
31882,362,1
31886,361,0
31888,279,1
31902,341,0
31906,247,0
31910,362,1
31911,247,0
31911,336,0
31911,302,1
31913,362,1
31915,336,0
31920,206,0
31924,279,2
31932,276,0
31932,338,0
31952,368,2
31955,373,1
31958,276,0
31958,338,0
31959,278,1
31960,373,1
31979,362,1
31982,279,1
31985,249,1
31995,373,1
32007,280,1
32009,373,1
32012,362,1
32018,361,0
32020,336,0
32020,302,1
32024,362,1
32029,373,1
32041,336,0
32042,362,1
32044,388,1
32063,362,1
32067,362,1
32068,276,0
32068,338,0
32074,361,0
32087,373,1
32091,336,0
32094,361,0
32097,280,1
32099,361,0
32106,208,0
32114,362,1
32119,336,0
32119,302,1
32121,361,0
32125,362,1
32128,279,1
32131,388,1
32144,280,1
32145,341,0
32159,361,0
32162,280,1
32164,362,1
32165,336,0
32165,362,1
32166,361,0
32168,361,0
32174,361,0
32174,248,1
32176,368,2
32177,330,1
32183,249,1
32185,280,1
32193,336,0
32198,362,1
32202,206,0
32204,362,1
32207,362,1
32209,247,0
32211,361,0
32218,362,1
32219,297,1
32219,280,1
32220,361,0
32223,362,1
32229,341,0
32246,362,1
32255,208,0
32255,276,0
32255,338,0
32257,368,2
32258,362,1
32264,361,0
32279,297,1
32279,280,1
32281,361,0
32281,373,1
32283,247,0
32285,297,1
32301,361,0
32301,362,1
32312,297,1
32312,280,2
32325,362,1
32328,247,0
32331,362,1
32346,362,1
32347,361,0
32380,362,1
32385,373,1
32390,373,1
32406,361,0
32422,361,0
32437,336,0
32439,361,0
32444,206,0
32450,361,0
32459,336,0
32461,280,1
32471,297,1
32471,279,1
32471,280,1
32471,336,0
32475,362,1
32477,280,1
32489,362,1
32492,247,0
32500,276,0
32500,338,0
32501,248,1
32502,279,1
32505,279,1
32522,280,1
32526,341,0
32526,208,0
32528,362,1
32533,247,0
32547,361,0
32551,373,1
32555,249,1
32558,361,0
32569,278,1
32579,362,2
32586,362,1
32594,362,1
32635,361,0
32635,248,1
32642,280,1
32644,280,1
32646,297,1
32646,280,1
32664,341,0
32664,247,0
32669,362,1
32671,373,1
32681,208,0
32682,388,1
32689,280,1
32698,248,1
32711,336,0
32716,336,0
32720,361,0
32725,247,0
32737,361,0
32737,280,1
32748,341,0
32748,297,1
32756,361,0
32759,373,1
32761,361,0
32765,361,0
32765,362,1
32772,280,1
32774,362,1
32775,279,1
32777,361,0
32783,278,1
32787,279,1
32795,362,1
32796,249,1
32801,280,1
32802,341,0
32806,280,1
32813,280,1
32815,362,1
32817,373,1
32821,362,1
32824,280,1
32825,208,0
32832,362,1
32839,248,1
32839,208,0
32843,361,0
32852,361,0
32852,208,0
32860,336,0
32860,362,1
32876,388,1
32882,278,1
32893,391,2
32894,355,13
32894,279,0
32894,281,1
32895,212,2
32896,297,1
32899,279,0
32899,281,1
32900,341,1
32900,336,1
32900,276,1
32900,338,1
32901,361,0
32902,361,0
32903,341,1
32905,208,3
32905,373,5
32906,355,1
32906,208,3
32908,211,1
32909,354,0
32909,208,1
32910,355,2
32910,297,2
32910,349,1
32910,362,2
32912,373,1
32913,349,3
32915,297,1
32915,212,2
32916,279,1
32916,281,2
32918,279,31
32918,281,2
32919,361,1
32919,355,3
32919,279,1
32919,341,3
32919,211,4
32919,297,1
32919,336,2
32920,373,1
32920,276,1
32920,355,1
32920,208,1
32920,279,1
32920,354,0
32920,247,0
32920,338,1
32920,212,1
32922,297,8
32923,341,1
32924,361,0
32924,279,0
32924,281,1
32925,362,6
32926,297,10
32927,361,0
32927,349,2
32927,212,1
32930,336,1
32930,276,2
32930,338,2
32930,212,2
32931,349,10
32933,355,1
32933,279,0
32933,336,0
32933,281,1
32934,208,1
32935,341,1
32935,297,1
32936,279,0
32936,281,1
32939,361,0
32940,208,1
32940,249,1
32942,211,1
32944,361,0
32944,349,15
32944,368,1
32946,361,0
32946,279,1
32946,349,1
32946,281,1
32948,355,2
32948,212,2
32949,361,0
32949,248,1
32949,208,3
32950,211,3
32950,280,4
32950,248,3
32950,349,6
32951,355,1
32951,297,3
32952,279,0
32953,336,6
32953,212,1
32954,355,1
32954,361,1
32954,297,3
32955,354,0
32955,336,0
32955,362,2
32955,304,1
32957,354,0
32957,349,1
32957,362,1
32959,355,1
32959,211,1
32959,279,5
32960,297,11
32960,349,7
32960,368,1
32961,212,2
32962,341,1
32962,208,7
32963,208,2
32966,208,1
32966,349,1
32967,362,1
32970,279,0
32970,281,1
32971,341,1
32972,355,1
32975,355,1
32975,279,2
32977,355,1
32977,276,1
32977,362,1
32977,338,1
32981,361,0
32983,279,2
32984,361,0
32985,341,1
32985,211,1
32985,276,1
32985,362,1
32985,338,2
32986,355,1
32987,297,0
32991,297,7
32992,355,1
32992,346,1
32993,355,1
32996,362,1
32997,297,0
32998,355,1
32999,297,0
33000,341,1
33000,279,0
33000,208,1
33000,336,1
33000,281,1
33002,362,2
33005,247,1
33006,276,1
33006,338,1
33007,362,6
33009,341,1
33009,279,1
33009,362,1
33011,297,9
33012,336,1
33013,208,1
33015,297,4
33017,362,2
33019,354,0
33021,349,1
33026,362,1
33029,279,0
33029,281,1
33030,297,0
33030,279,0
33030,281,1
33031,297,1
33034,208,2
33035,373,1
33035,362,4
33035,341,1
33035,211,1
33035,349,3
33036,206,1
33039,211,1
33039,208,1
33039,349,1
33040,279,3
33040,349,1
33041,362,2
33043,297,3
33045,361,1
33048,354,1
33050,341,1
33051,355,1
33051,279,2
33053,341,1
33053,211,1
33053,297,0
33054,362,1
33055,354,0
33055,349,1
33056,276,2
33056,338,3
33060,279,0
33060,281,1
33061,355,1
33061,362,2
33063,354,0
33064,206,1
33064,276,1
33064,338,1
33069,341,1
33069,349,1
33069,362,1
33073,349,10
33074,297,0
33074,349,1
33074,362,1
33075,361,0
33076,336,13
33076,303,3
33080,355,2
33080,208,2
33080,279,3
33080,281,1
33082,354,5
33083,279,3
33083,281,3
33086,368,1
33087,208,2
33089,297,6
33089,336,1
33090,208,3
33091,276,2
33091,338,3
33093,354,0
33093,361,0
33094,279,0
33094,281,1
33095,297,3
33096,341,1
33096,362,1
33097,361,0
33099,208,1
33105,361,0
33105,276,4
33105,338,5
33107,297,0
33108,355,8
33108,279,2
33112,208,2
33116,279,3
33116,291,3
33119,355,1
33119,279,0
33119,208,1
33119,349,1
33119,281,1
33122,279,1
33124,297,8
33126,349,2
33130,297,1
33134,355,1
33134,211,2
33135,279,0
33135,281,1
33137,206,1
33140,355,1
33140,276,8
33140,338,11
33141,361,0
33141,279,0
33141,362,1
33141,341,1
33141,297,0
33141,349,1
33142,341,2
33142,349,3
33142,276,2
33142,338,2
33144,208,14
33145,349,1
33148,341,2
33150,341,2
33151,297,2
33151,361,1
33151,212,2
33152,212,1
33156,297,0
33157,211,10
33158,349,2
33158,353,1
33159,341,10
33159,279,4
33159,281,1
33160,362,3
33161,279,1
33162,361,0
33163,208,2
33163,362,1
33166,361,1
33171,355,8
33172,361,0
33177,212,3
33181,208,1
33182,297,1
33182,212,1
33183,341,1
33186,297,0
33187,362,1
33190,349,8
33192,349,2
33203,211,2
33203,279,0
33203,281,1
33205,279,1
33205,281,1
33206,349,1
33207,247,1
33207,279,0
33207,349,1
33207,373,1
33207,281,1
33208,211,1
33209,373,1
33209,362,0
33210,211,1
33210,279,1
33210,281,3
33212,341,2
33213,247,1
33214,341,1
33214,349,2
33215,279,0
33215,281,2
33216,279,0
33216,349,1
33216,281,1
33218,279,0
33218,281,1
33219,247,0
33220,279,2
33220,281,2
33222,279,1
33222,281,2
33224,247,0
33225,355,2
33226,355,2
33226,341,1
33226,206,1
33226,349,2
33227,355,2
33227,208,2
33227,279,0
33227,341,1
33227,206,1
33227,349,1
33227,281,1
33231,355,1
33231,279,0
33231,281,1
33232,336,2
33233,208,1
33233,279,0
33233,281,2
33235,362,2
33236,341,2
33236,279,0
33236,362,1
33236,281,1
33238,362,1
33239,206,1
33240,349,2
33241,341,1
33244,355,2
33246,208,1
33247,362,2
33248,349,4
33249,247,0
33249,279,1
33249,281,1
33250,208,2
33251,355,2
33252,354,1
33253,355,2
33254,355,2
33254,247,0
33255,362,1
33257,341,2
33260,279,0
33260,349,1
33260,281,1
33262,349,1
33262,362,1
33266,279,1
33266,281,2
33270,361,0
33270,276,3
33270,338,3
33273,349,2
33273,373,2
33273,276,2
33273,355,4
33273,279,0
33273,362,2
33273,341,3
33273,247,0
33273,336,0
33273,338,2
33273,281,2
33273,358,1
33273,342,1
33274,355,3
33274,279,0
33274,391,1
33274,349,1
33274,281,1
33278,355,1
33280,208,3
33280,368,2
33283,341,3
33284,297,0
33286,276,1
33286,208,1
33286,279,1
33286,362,1
33286,211,1
33286,361,1
33286,248,1
33286,349,1
33286,338,1
33286,220,2
33286,281,3
33288,336,3
33291,349,2
33292,336,1
33292,276,1
33292,338,1
33293,336,1
33293,276,1
33293,338,1
33293,212,3
33294,336,1
33294,276,1
33294,338,1
33295,336,1
33295,276,1
33295,338,1
33296,336,1
33296,276,1
33296,338,1
33297,336,1
33297,276,1
33297,338,1
33298,362,3
33299,208,1
33300,355,1
33300,208,4
33300,349,2
33300,276,3
33300,338,4
33315,354,0
33318,349,1
33322,200,1
33326,361,0
33327,361,0
33327,336,0
33327,303,11
33328,361,1
33333,297,28
33333,280,8
33337,247,0
33337,208,8
33337,210,1
33342,200,1
33342,349,2
33342,336,0
33342,276,0
33342,338,1
33342,303,1
33343,354,2
33344,247,1
33345,297,27
33347,341,0
33347,200,4
33347,297,2
33347,362,1
33348,247,0
33348,361,0
33352,354,1
33355,355,1
33355,361,1
33355,349,1
33358,362,0
33359,248,2
33361,391,7
33361,279,0
33361,341,4
33361,247,0
33361,349,2
33361,281,1
33364,341,1
33364,276,1
33364,362,2
33364,338,1
33364,220,1
33365,361,2
33366,392,7
33367,211,5
33371,355,1
33371,279,10
33371,297,20
33375,355,3
33380,279,0
33380,281,1
33382,355,5
33382,391,5
33382,276,1
33382,338,2
33383,297,1
33384,355,1
33384,341,1
33384,208,1
33385,355,16
33385,200,1
33392,208,2
33392,279,1
33393,297,1
33394,297,2
33396,211,15
33398,336,1
33398,276,1
33398,338,1
33399,276,1
33399,355,2
33399,341,2
33399,336,1
33399,349,2
33399,338,1
33400,341,2
33401,355,1
33401,247,0
33402,297,0
33403,297,1
33403,279,1
33403,349,1
33403,281,1
33404,297,1
33405,279,0
33405,276,2
33405,338,2
33405,281,1
33406,336,1
33406,276,1
33406,338,1
33409,279,1
33410,200,2
33413,212,1
33414,279,0
33414,281,1
33415,349,3
33418,354,1
33422,355,1
33422,279,1
33422,373,1
33422,281,2
33423,276,1
33423,338,1
33424,212,1
33425,212,5
33428,212,2
33429,361,0
33429,212,1
33430,247,0
33430,279,0
33430,281,2
33431,336,1
33431,276,1
33431,338,1
33440,200,1
33441,279,0
33441,281,1
33443,206,1
33444,362,6
33447,279,1
33449,279,3
33452,297,0
33453,361,0
33453,279,0
33453,281,1
33455,361,0
33457,279,0
33457,281,1
33458,279,0
33458,373,2
33458,281,1
33458,374,1
33459,362,0
33459,212,1
33461,355,1
33461,280,1
33462,276,1
33462,355,1
33462,341,3
33462,247,0
33462,336,1
33462,338,1
33462,212,1
33462,392,1
33462,205,1
33463,297,1
33463,373,1
33464,354,0
33464,208,1
33464,362,5
33466,373,2
33466,276,1
33466,355,5
33466,208,3
33466,362,3
33466,341,3
33466,354,4
33466,361,3
33466,349,5
33466,360,3
33466,338,2
33466,212,1
33466,390,2
33466,299,3
33467,336,1
33467,276,1
33467,338,1
33468,208,5
33468,336,0
33468,303,1
33470,341,8
33470,212,1
33471,247,0
33471,210,1
33472,247,0
33472,361,0
33472,279,0
33472,297,0
33472,226,1
33472,281,1
33473,355,1
33473,341,1
33473,276,2
33473,338,2
33474,297,1
33477,336,1
33477,276,1
33477,338,1
33478,208,1
33478,279,7
33478,281,4
33479,341,3
33480,341,0
33480,336,1
33480,276,1
33480,338,1
33480,212,2
33481,297,1
33485,341,6
33485,297,1
33486,341,10
33487,355,1
33487,276,3
33487,362,0
33487,338,3
33488,391,2
33489,355,9
33489,341,1
33489,388,1
33490,373,16
33491,280,1
33491,349,1
33492,297,1
